Ticker,Earnings,Revenue,Percentage change,Market cap,Industry
BYRN,-333.33,1.21,2.96,216499680,Aerospace & Defense
WBA,-1.47,2.5,4.22,19437938688,Pharmaceutical Retailers
CMC,-8.15,5.41,-10.6,6297754624,Steel
FAST,1.96,0.18,8.04,40067756032,Industrial Distribution
DAL,5.73,1.29,-1.71,26066683904,Airlines
DPZ,27.05,2.34,-1.67,14879510528,Restaurants
RELL,200.0,2.9,0.81,134646128,Electronic Components
NEOG,-21.43,1.23,-5.53,3583405824,Diagnostics & Research
PEP,3.69,0.32,2.75,239033696256,Beverages - Non-Alcoholic
SAR,5.88,0.34,0.37,314440128,Asset Management
APLD,-400.0,4.27,-12.86,643787392,Capital Markets
CAMP,-100.0,11.01,4.65,4556318,Communication Equipment
LEVI,3.7,2.26,0.0,7096005120,Apparel Manufacturing
AEHR,-10.0,5.39,1.91,496494720,Semiconductor Equipment & Materials
LW,49.54,4.45,9.08,14564288512,Packaged Foods
CAG,10.0,1.42,-1.81,13431945216,Packaged Foods
STZ,9.47,0.46,-3.07,44434432000,Beverages - Wineries & Distilleries
ACCD,23.21,2.65,-5.34,1041906304,Health Information Services
RGP,66.67,0.72,-1.96,442978400,Consulting Services
TLRY,-100.0,1.04,-1.77,1419608576,Drug Manufacturers - Specialty & Generic
ANGO,14.29,1.32,0.27,245109712,Medical Instruments & Supplies
RPM,5.13,2.46,5.15,13893690368,Specialty Chemicals
HELE,8.75,1.26,-9.68,2766930432,Household & Personal Products
AYI,11.2,0.72,7.33,7450886144,Electrical Equipment & Parts
MKC,0.0,0.41,-9.14,17652942848,Packaged Foods
CCL,17.81,2.06,0.44,20495497216,Travel Services
BB,-100.0,0.0,-3.45,1638982656,Software - Infrastructure
NKE,27.03,0.09,-1.03,157224435712,Footwear & Accessories
MTN,-3.4,4.29,2.28,8506796544,Resorts & Casinos
BSET,49.15,0.31,1.78,135692816,"Furnishings, Fixtures & Appliances"
DYNT,-85.29,5.02,0.0,2407013,Medical Devices
JBL,6.06,0.47,17.59,17827104768,Electronic Components
ACN,3.44,0.52,-3.66,233034121216,Information Technology Services
KMX,0.0,0.95,-12.11,11810911232,Auto & Truck Dealerships
SANG,20.0,1.76,1.29,112231392,Software - Infrastructure
WOR,3.52,11.81,2.73,3129649408,Metal Fabrication
JEF,-5.88,5.87,-1.58,8655506432,Capital Markets
CNXC,-1.81,0.62,1.07,5564852736,Information Technology Services
MU,9.32,2.45,0.35,94450540544,Semiconductors
NAPA,15.38,0.51,-0.85,1023314176,Beverages - Wineries & Distilleries
FUL,-9.4,5.68,0.25,4190820352,Specialty Chemicals
PAYX,1.79,0.12,2.24,44268900352,Staffing & Employment Services
PRGS,8.0,1.43,-1.48,2516965632,Software - Application
MLKN,76.19,1.85,-3.33,2001046912,"Furnishings, Fixtures & Appliances"
COST,3.18,0.48,-1.17,321374814208,Discount Stores
AIR,6.85,8.68,-0.85,2245539328,Aerospace & Defense
CTAS,1.37,0.75,-4.78,62669578240,Specialty Business Services
SNX,12.55,99.9,-4.98,8871910400,Electronics & Computer Distribution
UNFI,46.81,0.12,-25.94,992113664,Food Distribution
SCHL,-62.96,14.99,-0.36,1147323136,Publishing
DRI,2.89,0.98,-3.23,20082483200,Restaurants
FDS,-16.05,0.16,-0.34,18189682688,Financial Data & Stock Exchanges
FDX,22.97,0.71,0.61,60629037056,Integrated Freight & Logistics
KBH,30.43,8.86,-0.02,4620300288,Residential Construction
GIS,0.93,0.82,-0.71,36379066368,Packaged Foods
SCS,82.35,3.29,-0.11,1468897024,Business Equipment & Supplies
DAVA,26.79,0.2,8.17,4037372672,Software - Infrastructure
AZO,4.38,1.96,-1.99,47235534848,Specialty Retail
APOG,34.65,3.51,1.79,1217330688,Building Products & Equipment
ICMB,6.67,6.12,-0.24,51101984,Asset Management
SFIX,13.64,1.15,-4.98,406725440,Apparel Retail
LEN,12.68,2.4,0.59,42674065408,Residential Construction
ADBE,3.02,0.72,-0.87,283498938368,Software - Infrastructure
RFIL,-200.0,27.03,0.54,33305104,Electrical Equipment & Parts
CPRT,9.68,5.01,0.99,48933416960,Specialty Business Services
EGAN,83.33,3.86,1.94,238282240,Software - Application
IPW,-233.33,8.83,10.0,17531232,Internet Retail
HITI,25.0,4.52,12.64,136743280,Pharmaceutical Retailers
IPA,35.29,7.09,3.09,56841052,Biotechnology
SMTC,450.0,0.55,-1.46,1349980800,Semiconductors
RSSS,200.0,2.68,-1.69,93944480,Software - Application
IBEX,-32.65,1.39,-1.89,311775136,Information Technology Services
JYNT,-133.33,1.8,-1.99,156690672,Medical Care Facilities
CBRL,6.55,0.7,-2.95,1789940608,Restaurants
REVG,40.0,9.16,7.86,1035266496,Farm & Heavy Construction Machinery
INNV,-200.0,1.06,-0.76,770547392,Medical Care Facilities
MAMA,150.0,6.4,0.0,164773408,Packaged Foods
FARM,-37.7,0.35,-11.22,76313984,Packaged Foods
CASY,34.52,0.45,-1.02,10629415936,Specialty Retail
AVO,-21.05,6.85,-0.88,746905600,Food Distribution
ORCL,4.39,0.0,-0.24,320743669760,Software - Infrastructure
SKIL,10.0,0.93,0.0,105245056,Education & Training Services
VIRC,48.44,12.73,3.67,189682208,"Furnishings, Fixtures & Appliances"
FCEL,25.0,1.12,-2.11,618971456,Electrical Equipment & Parts
KR,4.35,1.16,3.16,32690614272,Grocery Stores
RENT,6.98,3.62,-27.41,36736056,Apparel Retail
CDMO,100.0,10.96,-5.3,424967424,Biotechnology
GWRE,117.65,3.42,-0.76,9631749120,Software - Application
BBCP,6.25,4.73,0.27,439655392,Engineering & Construction
DOCU,10.77,1.61,-1.01,10437342208,Software - Application
SMAR,100.0,2.72,-0.62,6529434624,Software - Application
BRZE,71.43,6.12,-0.4,5950606848,Software - Application
ZUMZ,34.33,2.33,2.75,363557216,Apparel Retail
RH,49.43,2.9,-3.43,4757814272,Specialty Retail
LTRX,20.0,0.78,1.01,217621936,Communication Equipment
PL,6.67,0.51,-6.67,635654464,Aerospace & Defense
LMNR,-86.67,8.07,0.27,323353952,Farm Products
AOUT,133.33,3.54,-4.9,116300928,Leisure
TNP,3.12,4.86,-4.55,705774144,Oil & Gas Midstream
TTC,-22.76,11.36,-12.84,10118253568,Tools & Accessories
SCWX,37.5,3.32,-6.8,609523712,Software - Infrastructure
SAIC,28.12,5.43,-6.07,6848301056,Information Technology Services
ABM,-10.23,0.39,-13.67,2538332672,Specialty Business Services
MEI,-72.73,7.98,-23.1,749011392,Electronic Components
KFY,7.61,2.37,-3.64,3099925760,Staffing & Employment Services
DBI,22.92,0.3,18.98,539006208,Footwear & Accessories
DSGX,-3.03,3.46,-0.61,7611216896,Software - Application
LAKE,39.13,7.37,-4.34,133266320,Apparel Manufacturing
AI,47.06,14.14,0.77,3312911360,Software - Application
PATH,200.0,1.93,2.98,13789667328,Software - Infrastructure
CHPT,-71.43,0.94,-4.59,898760256,Specialty Retail
CXM,100.0,3.04,3.74,3519487488,Software - Application
CTLP,-33.33,1.27,-1.43,457165184,Information Technology Services
AEO,66.67,1.09,-0.29,4440654336,Apparel Retail
VRNT,-18.64,6.9,-2.16,2010824576,Software - Infrastructure
SPWH,-300.0,3.62,-4.26,139921632,Specialty Retail
CURV,-45.45,0.02,-0.45,527799072,Apparel Retail
YEXT,0.0,0.67,0.89,748160192,Software - Infrastructure
BASE,26.09,3.26,-2.71,1342159104,Software - Infrastructure
GME,80.0,1.83,1.63,4478835200,Specialty Retail
PHR,9.33,1.22,1.47,1552770048,Health Information Services
PLAY,0.0,2.91,-5.22,2390045952,Entertainment
CNM,1.54,0.15,-9.87,8467227648,Industrial Distribution
AKTS,-31.25,0.8,-25.16,67325312,Communication Equipment
EXPR,18.25,1.2,-7.12,16033994,Apparel Retail
ZS,30.61,5.71,2.31,37814530048,Software - Infrastructure
AVAV,150.0,11.01,-2.35,3522233344,Aerospace & Defense
HQY,12.77,1.95,1.09,6830625792,Health Information Services
ASAN,63.64,2.78,-0.28,4219249152,Software - Application
PROC,350.0,2.09,-1.01,366678016,Drug Manufacturers - Specialty & Generic
CRMT,-35.71,0.87,0.41,420776736,Auto & Truck Dealerships
AMRK,24.1,39.44,-2.07,604958592,Capital Markets
OXM,-0.29,1.9,-1.19,1534853632,Apparel Manufacturing
AVGO,1.15,0.22,3.42,600830836736,Semiconductors

IOT,150.0,5.57,5.11,13320304640,Software - Infrastructure 
NTNX,60.0,3.91,0.84,9201177600,Software - Infrastructure
S,46.67,5.61,2.15,5189078016,Software - Infrastructure
MDB,106.67,8.69,4.02,26090721280,Software - Infrastructure
LULU,5.93,1.86,0.63,52253839360,Apparel Retail
PD,90.0,3.2,3.21,1949272960,Software - Application
HCP,33.33,3.53,2.1,4224819712,Software - Infrastructure
DELL,53.98,10.36,2.85,49120694272,Computer Hardware
ESTC,127.27,3.2,3.91,7936516608,Software - Application
VMW,10.24,0.58,0.84,71288537088,Software - Infrastructure
TLYS,80.95,5.99,3.81,259155712,Apparel Retail
ASO,4.5,0.45,9.31,3512079616,Specialty Retail
OLLI,9.84,3.4,3.73,4498243584,Discount Stores
CPB,0.0,0.52,-1.63,11807560704,Packaged Foods
CIEN,11.32,1.6,16.78,6490264064,Communication Equipment
SIG,15.67,3.44,6.67,3363771904,Luxury Goods
JILL,37.5,2.15,4.8,311507328,Apparel Retail
CAL,10.11,1.2,18.23,1020333248,Apparel Retail
DLTH,-700.0,0.79,-13.65,187057776,Apparel Retail
DG,-14.46,1.36,-11.02,25751119872,Discount Stores
LE,-150.0,2.13,-22.92,241042816,Apparel Retail
TITN,20.0,7.14,7.56,611609344,Industrial Distribution
GCO,30.89,5.18,21.0,347242016,Apparel Retail
HRL,-2.44,4.65,-3.52,17711450112,Packaged Foods
CM,-8.8,2.19,-3.41,35325816832,Banks - Diversified
MOMO,13.16,2.11,-8.97,1362677632,Internet Content & Information
ALLT,-206.25,0.61,0.4,80090360,Software - Infrastructure
CULP,31.43,5.14,0.35,72376912,Textile Manufacturing
COO,0.0,3.31,1.8,16344438784,Medical Instruments & Supplies
CRWD,32.14,0.85,4.37,44686786560,Software - Infrastructure
CHWY,36.36,0.56,4.43,7900858880,Internet Retail
CRM,11.58,0.93,4.01,204174311424,Software - Application
FIVE,1.2,0.16,2.41,9818503168,Specialty Retail
CONN,6.08,2.49,19.42,80591128,Specialty Retail
PSEC,9.52,0.49,0.5,2448792064,Asset Management
PVH,13.14,0.95,2.96,4633381376,Apparel Manufacturing
BOX,2.86,0.15,0.39,3658742784,Software - Infrastructure
HPQ,0.0,1.23,1.39,26782089216,Computer Hardware
HPE,6.52,0.35,0.54,21782962176,Communication Equipment
NCNO,28.57,1.82,1.97,3355714816,Software - Application
AMBA,28.57,0.46,6.85,2094403072,Semiconductor Equipment & Materials
AMWD,26.36,1.81,2.37,1212989824,"Furnishings, Fixtures & Appliances"
NSSC,0.0,0.09,8.46,763715008,Security & Protection Services
CTLT,-10.0,1.67,6.39,8240232960,Drug Manufacturers - Specialty & Generic
MBUU,27.9,13.47,-2.72,1050354240,Recreational Vehicles
BBY,15.09,0.65,5.04,15458827264,Specialty Retail
CHS,3.7,1.76,-0.58,923473344,Apparel Retail
BIG,21.93,3.55,29.22,139258240,Discount Stores
SJM,6.76,1.95,2.33,11636806656,Packaged Foods
CAN,-286.67,10.89,5.97,326472960,Computer Hardware
SCVL,-12.35,2.69,1.06,698766784,Apparel Retail
BNS,1.56,0.16,3.59,52986306560,Banks - Diversified
DCI,0.0,1.88,3.32,7464397312,Specialty Industrial Machinery
GOGL,44.44,9.29,5.31,1616955520,Marine Shipping
AFYA,-12.12,1.71,0.69,1480820224,Education & Training Services
HEI,4.05,3.67,0.72,20126670848,Aerospace & Defense
JOAN,-24.14,4.61,8.41,31010292,Specialty Retail
NAT,0.0,4.07,-4.11,874855232,Marine Shipping
AKBA,-100.0,4.61,-11.54,170857296,Biotechnology
UI,-16.43,0.02,10.83,7380566528,Communication Equipment
HIBB,25.0,0.51,20.85,606829824,Apparel Retail
AFRM,19.77,10.3,-2.06,5976960512,Software - Infrastructure
CRDO,0.0,3.22,-0.07,2298444032,Communication Equipment
GPS,277.78,1.36,0.32,4608717312,Apparel Retail
JWN,86.67,2.92,-2.21,2349181184,Department Stores
INTU,19.57,2.68,1.89,150997958656,Software - Application
MRVL,3.13,0.76,-3.55,45875073024,Semiconductors
WDAY,14.4,0.76,-0.77,57134342144,Software - Application
AMSWA,33.33,0.34,-1.2,385055328,Software - Application
DOMO,75.0,0.83,1.49,330879264,Software - Application
ULTA,2.56,0.87,-1.23,18887045120,Specialty Retail
OSIS,4.72,7.13,14.58,2006340352,Electronic Components
LMDX,-6.67,0.31,-4.76,246507040,Diagnostics & Research
WOOF,-14.29,0.97,-21.12,980019904,Specialty Retail
HAIN,0.0,1.65,0.17,986098304,Packaged Foods
BURL,39.53,0.15,-5.03,8146315776,Apparel Retail
BBW,39.02,7.2,7.27,389592192,Specialty Retail
TD,-2.63,5.74,-2.37,109043441664,Banks - Diversified
DLTR,3.41,1.43,-12.49,25382092800,Discount Stores
RY,7.04,13.85,2.15,118151462912,Banks - Diversified
HTHT,2.38,3.38,-3.19,11192502272,Lodging
FRO,0.0,3.42,3.39,4726286336,Oil & Gas Midstream
GES,84.62,4.04,-2.29,1208393600,Apparel Retail
NVDA,29.19,20.89,-2.12,1085268688896,Semiconductors
UFI,17.02,2.14,-0.14,119900240,Textile Manufacturing
OOMA,0.0,1.2,0.79,316416000,Telecom Services
SPLK,69.05,2.53,-0.07,24909086720,Software - Infrastructure
SNOW,144.44,1.85,1.18,52550881280,Software - Application
MDXH,6.25,10.58,2.51,79464824,Diagnostics & Research
AVNW,0.0,2.71,1.17,316659168,Communication Equipment
ADSK,11.05,2.11,1.0,45743357952,Software - Application
NTAP,7.48,1.54,0.05,16060204032,Computer Hardware
WSM,14.71,5.23,10.6,10485142528,Specialty Retail
ANF,746.15,11.03,25.52,3171490048,Apparel Retail
PTON,-51.11,0.26,-24.12,1860006528,Leisure
ADI,-1.58,0.54,-0.84,86013976576,Semiconductors
KSS,116.67,0.22,-1.67,2284620800,Department Stores
FL,-20.0,1.05,-29.7,2068677504,Apparel Retail
AAP,-16.86,0.58,3.64,3251835904,Specialty Retail
DY,22.29,0.21,6.0,2477205504,Engineering & Construction
TOL,30.42,8.82,-0.82,7785779200,Residential Construction
LZB,12.73,1.27,-3.12,1282073728,"Furnishings, Fixtures & Appliances"
URBN,23.6,1.86,-4.48,3210921984,Apparel Retail
SCSC,-13.64,3.24,-2.07,815883520,Electronics & Computer Distribution
GDS,35.71,1.76,3.52,1996881536,Information Technology Services
DKS,-25.0,0.04,-24.18,9469023232,Specialty Retail
LVTX,0.0,105.56,2.81,37593412,Biotechnology
M,100.0,1.44,-15.99,3138581760,Department Stores
BJ,7.78,3.62,-4.34,9295711232,Discount Stores
MDT,8.11,1.71,2.43,96875888640,Medical Devices
PINC,1.49,5.42,-4.94,2426321664,Health Information Services
COTY,-50.0,2.32,-5.96,8865380352,Household & Personal Products
CSIQ,57.24,5.52,-12.91,1476039424,Solar
LOW,1.56,0.08,3.26,114355339264,Home Improvement Retail
LU,20.0,17.14,0.77,4898937344,Credit Services
BATL,-20.0,2.09,-3.93,96435680,Oil & Gas E&P
ARAV,60.0,27.4,-8.48,16257335,Biotechnology
NDSN,1.73,2.52,-0.41,12781510656,Specialty Industrial Machinery
BMTX,-15.63,13.77,-1.15,33830352,Software - Application
FN,3.33,2.18,-0.99,6318551552,Electronic Components
RNW,0.0,1.7,0.0,2009199488,Utilities - Renewable
PANW,12.5,0.09,-1.55,80771653632,Software - Infrastructure
CINT,12.5,0.87,1.54,717494976,Software - Infrastructure
EL,275.0,3.72,-3.2,51052892160,Household & Personal Products
DE,25.31,0.35,-5.87,112642949120,Farm & Heavy Construction Machinery
AMAT,9.83,4.38,-2.09,119390134272,Semiconductor Equipment & Materials
GLOB,1.49,0.21,-4.11,8444081152,Information Technology Services
BILL,43.9,5.87,0.11,11738386432,Software - Application
FTCH,0.0,13.04,-3.45,711838784,Internet Retail
KEYS,7.35,0.01,-1.33,22967549952,Scientific & Technical Instruments
RRGB,56.36,1.14,-8.4,130936384,Restaurants
ROST,12.82,4.01,-2.32,39958577152,Apparel Retail
LITE,5.36,0.72,-4.62,2763741696,Communication Equipment
ARCO,0.0,0.11,-7.14,2083378048,Restaurants
EVGN,10.53,15.07,-21.25,26457970,Biotechnology
IMTX,-2.94,28.28,-0.94,803174016,Biotechnology
PLCE,1.85,1.18,8.48,344792000,Apparel Retail
WMT,8.88,1.13,-2.62,434471600128,Discount Stores
AYRWF,-5.0,3.64,9.17,135023440,Drug Manufacturers - Specialty & Generic
SELB,22.22,46.98,8.74,185647888,Biotechnology
SPTN,3.17,1.9,3.28,797215744,Food Distribution
GAMB,41.67,19.47,15.86,504553888,Gambling
TPR,-1.04,2.84,-2.23,6658488320,Luxury Goods
DESP,40.0,3.13,-5.05,455789152,Travel Services
BILI,19.51,3.21,0.72,5559039488,Electronic Gaming & Multimedia
DOLE,37.84,3.86,0.6,1038523200,Farm Products
CRLBF,-66.67,1.69,0.93,628958208,Drug Manufacturers - Specialty & Generic
WLMSQ,-183.33,29.21,-36.51,8163,Engineering & Construction
AMCR,5.56,4.98,-1.67,12800994304,Packaging & Containers
PYCR,33.33,2.62,-0.13,4478960128,Software - Application
WOLF,-110.0,5.57,-4.39,4456679936,Semiconductors
AVT,26.38,5.08,-2.15,4380471808,Electronics & Computer Distribution
SNPS,5.49,0.36,-1.68,74832928768,Software - Infrastructure
CSCO,7.55,1.04,-1.23,218719141888,Communication Equipment
STNE,11.76,48.46,0.6,3143965696,Software - Infrastructure
NVGS,0.0,2.55,0.29,1062103872,Oil & Gas Midstream
TJX,11.84,2.64,3.81,103665090560,Apparel Retail
ZIM,-57.47,0.47,-12.16,1149284096,Marine Shipping
PFGC,0.88,1.5,9.31,8763315200,Food Distribution
EAT,6.92,0.36,-6.58,1486717696,Restaurants
TGT,27.66,1.91,0.63,51958255616,Discount Stores
UCL,-200.0,1.6,-5.52,75437568,Telecom Services
FLNG,-18.75,6.04,-2.77,1675020160,Oil & Gas Midstream
NU,50.0,6.63,2.73,37371846656,Banks - Diversified
JKHY,12.61,4.56,-2.01,10849503232,Information Technology Services
MDWD,124.39,14.0,1.46,78923920,Biotechnology
MRCY,-79.63,8.67,-3.62,2292584448,Aerospace & Defense
HD,4.26,1.58,0.21,295960707072,Home Improvement Retail
ECC,-20.0,10.35,1.06,596899264,Asset Management
ONON,-69.23,4.71,-13.26,8137056768,Footwear & Accessories
CAH,4.73,2.0,-2.33,22920775680,Medical Distribution
MOND,16.67,2.75,-12.64,445039904,Travel Services
ESLT,-4.85,4.0,-1.81,8763790336,Aerospace & Defense
IHS,-250.0,4.6,-6.75,1653997824,Telecom Services
RSKD,100.0,0.95,15.22,677992704,Software - Application
BLIN,0.0,2.36,6.73,7604848,Software - Infrastructure
MATW,17.46,1.64,-3.05,1209567744,Conglomerates
IMMR,31.25,12.93,1.91,218919776,Software - Application
SNTI,12.5,27.36,-2.44,14388100,Biotechnology
XBIO,38.94,47.96,0.83,6130400,Biotechnology
CATX,-33.33,20.0,0.0,80804448,Medical Devices
RWLK,28.57,0.15,2.03,42555268,Medical Devices
SHCO,91.67,1.31,12.66,1460485376,Lodging
BFRI,-19.46,0.21,2.03,6605653,Drug Manufacturers - Specialty & Generic
SPB,31.58,5.82,2.29,2768643584,Household & Personal Products
AIRS,-13.33,0.0,-3.98,385570144,Medical Care Facilities
NYC,-10.45,2.16,-0.6,21059260,Real Estate Services
ACB,50.0,19.5,-5.36,229654432,Drug Manufacturers - Specialty & Generic
ATGE,9.57,2.32,-1.19,1849876864,Education & Training Services
SVM,0.0,2.75,-4.76,420822112,Silver
PGY,-100.0,0.41,-7.6,930165440,Software - Infrastructure
VLD,-25.0,6.88,-3.72,295120512,Computer Hardware
SENS,0.0,10.01,-11.08,276394496,Medical Devices
BTMD,340.0,5.33,-2.85,390277056,Medical Care Facilities
EARN,-29.17,160.75,-1.54,86730248,REIT - Mortgage
WPM,14.81,7.12,0.05,19554670592,Gold
REED,25.0,21.34,-4.61,11465108,Beverages - Non-Alcoholic
OSS,-100.0,1.65,4.21,41907720,Computer Hardware
IRIX,-54.55,9.66,0.0,48525008,Medical Devices
MKFG,0.0,5.42,-10.53,230865552,Computer Hardware
NOTV,-73.08,6.56,-5.88,64198924,Diagnostics & Research
IDN,20.0,8.04,0.0,37244172,Software - Application
INDI,-22.22,0.25,-3.65,894240384,Semiconductor Equipment & Materials
LODE,-150.0,61.11,-10.2,46801636,Real Estate Services
WATT,28.57,41.5,-2.86,8240229,Scientific & Technical Instruments
XELB,30.77,9.02,12.39,20299240,Apparel Manufacturing
EVLV,0.0,39.75,-4.43,563981248,Security & Protection Services
HSDT,45.45,50.59,-4.52,4414550,Medical Devices
XAIR,2.17,70.65,-3.2,77058464,Medical Devices
GNSS,20.0,1.09,12.45,83344536,Scientific & Technical Instruments
IONQ,0.0,26.17,-10.42,2913316352,Computer Hardware
STRO,12.33,0.33,5.34,220318288,Biotechnology
PHUN,14.29,28.1,-1.89,22837802,Software - Application
RKDA,46.34,2.87,-2.0,3502639,Packaged Foods
SPRO,20.69,23.46,-2.68,61150908,Biotechnology
ARLO,50.0,2.98,-10.18,839910272,Building Products & Equipment
XOS,-27.27,64.15,-5.19,60444928,Farm & Heavy Construction Machinery
PX,22.22,9.45,-0.17,1209694080,Asset Management
HQI,-42.31,13.07,-1.29,226292016,Staffing & Employment Services
CPRI,7.25,2.4,53.82,6027666432,Luxury Goods
KINS,-500.0,1.82,7.34,19361160,Insurance - Property & Casualty
ASXC,-12.5,3.84,0.0,67024256,Medical Devices
VIAV,25.0,4.42,-1.57,1741358080,Communication Equipment
ZYME,-49.02,45.56,6.45,491743616,Biotechnology
VIEW,6.48,12.14,-12.23,17177182,Building Products & Equipment
GEVO,0.0,3.55,-7.14,282509600,Specialty Chemicals
CANO,-211.11,8.47,-11.11,103588944,Medical Care Facilities
FLO,17.86,1.86,0.28,4425040896,Packaged Foods
SIEN,3.41,7.48,-1.31,18812216,Medical Devices
UPH,13.04,18.22,3.23,16814348,Health Information Services
BRCC,25.0,1.46,-1.73,641244416,Packaged Foods
SRT,-42.86,3.91,-2.54,172680032,Information Technology Services
ETON,300.0,84.57,-0.76,106461616,Drug Manufacturers - Specialty & Generic
SCPH,2.7,5.68,-1.65,219803408,Biotechnology
KOPN,-133.33,2.45,-6.84,136582528,Electronic Components
MAXN,83.33,7.47,-4.62,485049088,Solar
ONCT,11.76,49.52,0.0,18504442,Biotechnology
APYX,8.33,4.78,-5.08,89381256,Medical Devices
SFT,22.16,19.99,-5.81,1830792,Auto & Truck Dealerships
ONTO,-4.82,6.08,-5.29,6272081408,Semiconductor Equipment & Materials
STRT,350.0,5.62,1.06,92556328,Auto Parts
LFLY,55.56,1.35,-2.26,18821216,Pharmaceutical Retailers
AXDX,-57.33,26.98,-0.87,85345920,Medical Devices
ACRX,22.64,216.25,-5.26,10474004,Drug Manufacturers - Specialty & Generic
NWSA,55.56,2.43,-0.64,12830622720,Entertainment
VINP,60.0,5.12,-2.13,554977280,Asset Management
YMAB,41.67,8.98,7.69,235330976,Biotechnology
CODX,-29.17,73.6,-11.68,33867792,Medical Devices
STTK,3.85,44.44,-16.1,67104656,Biotechnology
LCTX,25.0,21.7,0.0,218733760,Biotechnology
DRCT,0.0,18.27,-1.14,36245292,Advertising Agencies
AEYE,0.0,0.18,8.93,59857944,Software - Application
MOGO,40.0,4.73,6.9,36852000,Software - Infrastructure
ACDC,-40.91,5.44,-4.31,1525343104,Oil & Gas Equipment & Services
DCBO,75.0,1.31,4.39,1298109312,Software - Application
STXS,-16.67,9.15,15.0,125345864,Medical Instruments & Supplies
