Ticker,Earnings,Revenue,Percentage change,Market cap,Industry
OKE,4,9.56,0.46,36946264064,Oil & Gas Midstream
CE,-11.79,1.53,3.47,13663102976,Chemicals
AMBC,216.67,27.05,-5.87,546366272,Insurance—Specialty
MX,73.91,0.79,-11.16,334556448,Semiconductors
FGEN,9.72,29.72,-44.5,84745584,Biotechnology
PLUS,42.42,17.77,14.26,1711095424,Software—Application
CTRA,8.33,7.41,3.38,20423993344,Oil & Gas E&P
SWKS,3.59,0.07,0.15,15714554880,Semiconductors
INGN,34.38,10.33,-18.04,121075288,Medical Devices
CHGG,0,3.78,1.33,1028663360,Education & Training Services
AXGN,80,3.16,-24.64,214918000,Medical Devices
MNKD,100,15.65,-2.32,1108306176,Biotechnology
ACM,-1.05,4.93,1.98,11519890432,Engineering & Construction
CARA,-3.57,6.79,-22.58,90850536,Biotechnology
DAC,7.05,6.97,-2.67,1307977472,Marine Shipping
TSN,-55.88,4.62,4.28,17952225280,Farm Products
GOGO,53.85,0.03,-10.52,1535355264,Telecom Services
AXSM,19.35,16.21,7.52,3298179072,Biotechnology
THS,5,1.66,-12.5,2456975104,Packaged Foods
VTRS,5.63,0.80,0.53,11827364864,Drug Manufacturers—Specialty & Generic
ACRS,6.67,8.16,-20.6,484943008,Diagnostics & Research
FRPT,7.89,1.30,0.2,3176667648,Packaged Foods
GHM,725,19.88,8.52,177668144,Specialty Industrial Machinery
SOHU,-18.18,1.04,-6.22,317805376,Electronic Gaming & Multimedia
DBRG,-40,34.70,10.53,2859211264,Real Estate Services
ENB,0,3.65,-1.24,70974152704,Oil & Gas Midstream
PPL,-9.38,5.69,-6.46,17365817344,Utilities—Regulated Electric
NKLA,16.67,4.62,-60.54,1546760960,Farm & Heavy Construction Machinery
CBOE,1.14,0.02,7.69,16482810880,Financial Data & Stock Exchanges
TDS,-325,3.22,98.98,2064598912,Telecom Services
EVRG,2.53,9.14,-4.5,11645891584,Utilities—Regulated Electric
TU,-22.22,0.89,2.69,23788099584,Telecom Services
LYB,6.55,0.87,5.13,30701453312,Specialty Chemicals
CNK,48.15,7.04,-9.56,2231983872,Entertainment
ASIX,12.61,2.22,-15.58,845783168,Chemicals
AMRX,90,6.50,13.61,1292636544,Drug Manufacturers—Specialty & Generic
MGA,20,7.69,-9.14,15438875648,Auto Parts
FLR,111.11,9.04,-4.87,5261605888,Engineering & Construction
TILE,38.89,1.47,2.38,570029696,Building Products & Equipment
VGR,-3.03,10.42,-15.86,1659127040,Tobacco
MCHX,57.14,0.47,-17.07,62878672,Advertising Agencies
DEN,-13.82,5.86,5.81,4988904960,Oil & Gas E&P
ACA,31.03,2.63,3.23,3505973504,Engineering & Construction
WK,125,1.06,6.06,5438370304,Software—Application
TMDX,80,25.52,-25.1,1786514432,Medical Devices
TMST,5.26,0.25,-5.55,943840384,Steel
III,10,0.61,0.79,212682736,Information Technology Services
GDDY,14.55,0.55,-4.06,10957498368,Software—Infrastructure
VVI,12.50,5.97,0.53,547029824,Specialty Business Services
SYNA,13.95,2.13,-0.51,3491147264,Semiconductors
TSE,-700,18.87,-34.18,287494944,Specialty Chemicals
WLDN,116.67,4.64,21.22,277745856,Engineering & Construction
SXI,5.39,1.90,5.94,1723541888,Specialty Industrial Machinery
MODV,-2.65,7.90,-9.51,446852768,Medical Care Facilities
ENV,0,0.85,-9.02,2401140736,Software—Application
QLYS,24.51,1.23,15.12,5600431104,Software—Infrastructure
LTHM,10.87,8.25,-8.24,3308553216,Specialty Chemicals
AES,-16,5.24,-12.4,10178360320,Utilities—Diversified
EB,76.92,0.22,-5.39,987814208,Software—Application
NET,42.86,0.94,1.29,21069101056,Software—Infrastructure
GPRO,0,9.13,-9.75,479559648,Consumer Electronics
MYGN,20,1.37,-14.46,1313409792,Diagnostics & Research
WERN,-8.77,0.39,-6.45,2469052160,Trucking
BWXT,10.17,8.13,7.66,6858136064,Aerospace & Defense
SQ,11.43,8.88,-21.32,27001964544,Software—Infrastructure
CDXS,19.05,0.84,-45.17,131929560,Biotechnology
GERN,-12.50,79.29,-25.62,1109546496,Biotechnology
CVCO,-21.75,13.93,1.29,2305179648,Residential Construction
LASR,75,1.79,-13.97,483709184,Semiconductors
MSI,5.58,1.93,-0.59,45469523968,Communication Equipment
PCTY,22.22,2.33,-5.03,10160863232,Software—Application
PBPB,0,0.38,-12.23,228678064,Restaurants
YELP,40,3.43,-1.43,2857798656,Internet Content & Information
TTEC,14.58,0.69,-8.98,1243289472,Information Technology Services
FNKO,-13.16,5.18,-5.34,396278432,Leisure
CHUY,15.09,0.77,-3.57,641813440,Restaurants
BIGC,77.78,2.86,5.69,740884672,Software—Application
NTRA,11.01,8.74,34.84,5272476160,Diagnostics & Research
OSUR,-16.67,32.89,54.04,435349184,Medical Instruments & Supplies
ICFI,10.56,3.73,11.17,2273003776,Consulting Services
RMD,-4.19,0.36,-25.38,21747388416,Medical Instruments & Supplies
AORT,500,5.69,2.88,622163392,Medical Devices
PRTA,-11.96,62,-18.66,2583078144,Biotechnology
TRUP,21.43,3.03,4.49,1166681984,Insurance—Specialty
ALEC,102.47,"1,450.73",-14.39,543220352,Biotechnology
DKNG,29.17,14.78,-1.26,13659424768,Gambling
DBX,13.33,1.44,7.07,9226123264,Software—Infrastructure
GILD,-16.25,2.98,2.56,93375987712,Drug Manufacturers—General
CRIS,0,14.35,-26.58,38783668,Biotechnology
AAPL,5.88,0.54,-1.91,2676731412480,Consumer Electronics
CLFD,266.67,12.76,-23.41,437403200,Communication Equipment
BIO,17.65,0.98,-1.5,10544524288,Medical Devices
AXTI,0,8.22,-13.22,104776568,Semiconductor Equipment & Materials
APPN,7.14,3.05,0.9,3334861568,Software—Infrastructure
PGNY,50,6.57,-6.67,3245725696,Health Information Services
ASRT,-7.14,3.57,-38.76,238357248,Drug Manufacturers—Specialty & Generic
AMGN,12.61,5.41,12.64,143759998976,Drug Manufacturers—General
SYK,6.72,3.42,5.06,103781924864,Medical Devices
TVTX,2.59,10.70,-20.25,670597376,Biotechnology
AMZN,85.29,2.16,5.95,1311598837760,Internet Retail
KTOS,80,8.99,7.41,1923446272,Aerospace & Defense
TEAM,32.56,3.06,20.29,51864842240,Software—Application
FTNT,11.76,0.72,-17.49,46083575808,Software—Infrastructure
OCN,711.76,2.47,-15.79,198681008,Mortgage Finance
AGL,-300,3.39,-5.17,7201360384,Medical Care Facilities
LXRX,-29.41,5.67,-5.24,266968256,Biotechnology
ATEC,-43.33,6.12,-4.94,1560537472,Medical Devices
XNCR,59.34,119.56,-3.25,1221355904,Biotechnology
RARE,-6.64,2.96,-13.67,2548568576,Biotechnology
CYTK,-8.94,65.35,13.54,2828101120,Biotechnology
RDFN,21.88,0.22,-34.27,802384000,Real Estate Services
MGEE,9.72,5.77,-7.23,2477554688,Utilities—Regulated Electric
IDA,10.66,15.17,-5.47,4740076032,Utilities—Regulated Electric
IDCC,7.44,0.37,-0.12,2118905600,Telecom Services
BHC,8,6.03,-13.8,3002692096,Drug Manufacturers—Specialty & Generic
ITRI,109.68,4.45,-13.34,2753978880,Scientific & Technical Instruments
CRAI,5.19,3.28,7.22,705493312,Consulting Services
SWI,23.53,3.08,3.89,1555126656,Software—Infrastructure
IRMD,16.13,2.74,7.72,559181760,Medical Devices
SABR,26.09,4.69,20.28,1492170624,Travel Services
COHU,11.63,1.79,-6.29,1639302656,Semiconductor Equipment & Materials
AMTX,-142.86,32.97,-11.2,161217952,Oil & Gas Refining & Marketing
PRTK,19.35,15.50,0.0,127828952,Biotechnology
KOP,16.67,8.70,4.0,825495488,Specialty Chemicals
ALNY,-28.49,3.91,8.25,22137677824,Biotechnology
PH,10.55,1.74,0.07,50057211904,Specialty Industrial Machinery
K,12.61,0.15,-7.5,20373069824,Packaged Foods
GSAT,100,6.75,23.89,2407635968,Telecom Services
MGPI,19.20,1.72,5.45,2322163456,Beverages—Wineries & Distilleries
INSM,-61.82,9.94,5.19,3630949888,Biotechnology
VMC,19.90,2.47,-0.41,26841589760,Building Materials
BDC,9.14,1.35,1.48,4083794688,Communication Equipment
MTSI,0,1,20.79,5791266304,Semiconductors
ITCI,27.42,3.97,-6.28,5005411328,Drug Manufacturers—Specialty & Generic
ICE,4.38,0.21,7.18,62843535360,Financial Data & Stock Exchanges
ABUS,16.67,7.39,-5.16,340140704,Biotechnology
PGTI,0,1.52,1.27,1619248512,Building Products & Equipment
CMI,-0.19,4.80,-1.45,32360677376,Specialty Industrial Machinery
BRKR,4.17,5.54,-7.31,9148941312,Medical Devices
W,131.34,2.23,-16.38,7023272960,Internet Retail
MIDD,6.47,0.51,5.62,6861184000,Specialty Industrial Machinery
CIM,-20,16.65,-1.65,1238049536,REIT—Mortgage
BALY,-56.25,1.11,11.53,598200128,Resorts & Casinos
CMRX,8.70,95.91,-5.13,85022536,Biotechnology
DQ,-76.86,47.72,8.59,2338844672,Semiconductor Equipment & Materials
ESMT,0,1.43,-1.06,3010806272,Software—Infrastructure
BCE,-1.67,0.80,0.8,35059982336,Telecom Services
COP,-5.15,12.02,3.75,143459303424,Oil & Gas E&P
OCN,-741.18,2.47,-15.79,198681008,Mortgage Finance
KTB,16.67,1.52,3.73,2464418048,Apparel Manufacturing
MRNA,5.73,18.32,7.36,39311450112,Biotechnology
VC,-25.32,1.42,-4.46,3893491456,Auto Parts
TRMB,10.34,1.48,3.25,13374622720,Scientific & Technical Instruments
BLD,22.09,4.60,6.21,7990136832,Engineering & Construction
BCRX,4,0.62,-3.34,1341617536,Biotechnology
GIL,3.28,2.23,1.69,4954157056,Apparel Manufacturing
TKR,-2.90,1.26,-2.97,5220803072,Tools & Accessories
SRE,9.30,8.37,-4.53,42811756544,Utilities—Diversified
APG,2.50,0.48,-4.97,6113931264,Engineering & Construction
ALCO,"-1,012.50",53.01,-4.9,189959328,Farm Products
COMM,-51.28,6.07,-12.47,712047872,Communication Equipment
DSKE,-70.83,3.80,-18.43,235225888,Trucking
WLK,-18.37,5.73,0.12,15918738432,Specialty Chemicals
WRK,78,2.14,-3.4,9179227136,Packaging & Containers
ECVT,3.57,6.79,-7.16,1147777024,Specialty Chemicals
REGN,3.23,4.77,9.57,89339715584,Biotechnology
TFX,6.23,1.90,-10.59,9229737984,Medical Instruments & Supplies
HAS,-15.52,9.20,8.23,9176329216,Leisure
DCO,5.88,0.44,-3.01,633923264,Aerospace & Defense
ITT,13.68,5.69,1.99,8038411264,Specialty Industrial Machinery
GOLF,17.20,2.16,-5.29,3529419520,Leisure
BV,15.79,1.47,13.56,724035264,Specialty Business Services
ENTG,13.79,1.75,-2.4,14096643072,Semiconductor Equipment & Materials
ENOV,15.09,2.23,-10.13,2875878400,Specialty Industrial Machinery
DLX,52.46,4.18,7.99,823917568,Advertising Agencies
MNTX,33.33,3.57,-5.41,94577312,Farm & Heavy Construction Machinery
EPAM,12.82,1.13,5.52,14819996672,Information Technology Services
BALL,3.39,6.42,-5.91,15683637248,Packaging & Containers
AUPH,60,14.10,-12.12,1114388992,Biotechnology
CI,2.51,3.16,-3.4,84671004672,Healthcare Plans
SAVE,-23.68,2.70,0.12,1801156480,Airlines
FVRR,19.51,0.25,-8.52,939136576,Internet Content & Information
WIX,133.33,2.13,-0.14,5211981824,Software—Infrastructure
VET,137.50,14.38,6.63,2415297024,Oil & Gas E&P
RDN,19.74,3.55,2.48,3952966912,Insurance—Specialty
KAMN,144.44,5.77,0.27,554513152,Aerospace & Defense
EZPW,33.33,4.17,-3.23,454342336,Credit Services
CW,9.14,8.58,9.88,7493685760,Aerospace & Defense
AINC,-17.37,6.05,-4.53,19801074,Asset Management
MBI,-87.50,9.68,-8.41,374450624,Insurance—Specialty
BTG,16.67,9.25,-7.96,3750728960,Gold
PLMR,3.61,5.23,-14.32,1255646336,Insurance—Property & Casualty
NTR,-10.60,4.24,-3.46,30744127488,Agricultural Inputs
LMND,5.83,7.13,-38.85,809759488,Insurance—Property & Casualty
SRI,-25,7.65,-2.64,552362496,Auto Parts
GT,-326.67,6.30,-16.94,3523619072,Auto Parts
CFMS,-34.85,2.71,0.44,17881902,Medical Devices
NGVT,0,0.36,-12.73,1724643712,Specialty Chemicals
UGI,-100,34.04,-10.61,4818017280,Utilities—Regulated Gas
SHOP,133.33,4.13,-10.42,70000762880,Software—Application
HUBS,35.35,4.90,-7.78,24632535040,Software—Application
PKOH,3.75,3.24,-6.59,260209760,Specialty Industrial Machinery
AEE,15.38,0.38,-4.78,19661582336,Utilities—Regulated Electric
RYN,-44.44,0.48,-7.95,4290003456,REIT—Specialty
CDAY,10.34,2.19,5.08,10558341120,Software—Application
COOK,300,11.30,3.26,338432640,"Furnishings, Fixtures & Appliances"
IR,15.25,6.68,6.66,25768304640,Specialty Industrial Machinery
ANSS,7.38,1.12,-5.66,25824692224,Software—Application
RMAX,2.56,0.53,-14.65,397085888,Real Estate Services
MET,4.86,8.80,1.18,47309705216,Insurance—Life
APA,28.79,7.64,9.78,12628590592,Oil & Gas E&P
OXY,-2.86,0.95,0.71,57398165504,Oil & Gas E&P
HWKN,83.61,3.77,34.01,1241787904,Specialty Chemicals
FMC,-15.25,0.45,-4.8,8353436160,Agricultural Inputs
SBOW,0,8.03,21.54,909602496,Oil & Gas E&P
BCOV,150,0.27,-8.88,142295136,Software—Application
CIVI,1.78,3.66,7.53,7582428160,Oil & Gas E&P
CF,25.58,4.05,-4.71,16543361024,Agricultural Inputs
ZETA,0,6.01,-8.34,1788294656,Software—Application
KAR,78.57,1.14,0.7,1633068672,Auto & Truck Dealerships
NCR,49.21,1.77,15.92,3800072960,Information Technology Services
NVST,4.88,1.81,-1.78,4567412736,Medical Instruments & Supplies
ATO,-3.09,34.65,-1.73,15726579712,Utilities—Regulated Gas
GKOS,3.51,7.98,-0.2,3660882432,Medical Devices
FSLY,60,3.49,33.37,2476763904,Software—Application
NUVA,0,1.80,-0.96,2084855680,Medical Devices
MOD,97.67,10.53,23.51,2391961088,Auto Parts
CLX,40.34,7.25,4.5,16228635648,Household & Personal Products
QRVO,126.67,1.77,-2.43,9347506176,Semiconductors
QCOM,3.31,0.72,-12.61,123942961152,Semiconductors
NEWT,0,2.45,3.8,363895776,Banks—Regional
DOX,6.80,0.17,-5.67,10056506368,Software—Infrastructure
RGNX,-31.75,49.85,-3.46,723599680,Biotechnology
CPE,11.80,3.66,4.35,2686041600,Oil & Gas E&P
CFLT,100,3.90,0.71,8954716160,Software—Infrastructure
ALKT,50,4.49,4.64,1716850432,Software—Application
BBSI,33.51,1.45,6.42,607282688,Staffing & Employment Services
ZG,116.67,6.97,-6.42,10662797312,Internet Content & Information
MCK,24.27,6.55,3.63,58662133760,Medical Distribution
ALB,71.66,5.48,-3.77,19953682432,Specialty Chemicals
UPWK,900,3.63,47.0,1532282240,Staffing & Employment Services
PYPL,0,0.43,-15.97,64191422464,Credit Services
RUN,173.53,5.09,-17.61,2727818752,Solar
FORM,16.67,3.79,-8.75,2713314560,Semiconductors
MGM,11.32,4.80,-11.48,12898678784,Resorts & Casinos
CORT,66.67,7.30,31.32,2793893120,Biotechnology
TRIP,-8.11,4.22,-14.68,2287841024,Travel Services
MTG,23.64,0.45,5.41,4711937536,Insurance—Specialty
BAND,166.67,3.71,-3.71,288454528,Software—Infrastructure
MELI,24.94,4.27,10.14,63511531520,Internet Retail
ACAD,108.33,7.08,-5.77,3412112128,Biotechnology
INSG,33.33,3.49,-11.43,49086660,Communication Equipment
ETSY,102.44,1.13,-22.9,7944244224,Internet Retail
ACLS,27.40,7.02,-5.04,5350893568,Semiconductor Equipment & Materials
WSC,4.88,1,-15.76,8205914624,Rental & Leasing Services
CTSH,13.40,1.50,9.57,34211475456,Information Technology Services
CERS,-40,4.77,-34.02,292902496,Medical Devices
SBGI,-87.93,0.30,-5.27,711620672,Entertainment
PUMP,-17.07,1.23,-7.46,1198766336,Oil & Gas Equipment & Services
RACE,12.43,1.87,2.79,53414719488,Auto Manufacturers
FTS,0,2.93,-4.28,18598993920,Utilities—Regulated Electric
ADNT,151.28,6.55,-12.58,3437201152,Auto Parts
TTMI,52.38,0.97,4.0,1337858432,Electronic Components
NI,-15.38,5.82,-2.48,10199134208,Utilities—Regulated Gas
FTDR,58.18,1.93,-10.4,2457536512,Personal Services
GFF,30.30,9.12,-5.04,2150268672,Conglomerates
ETR,8.88,12.65,-2.97,19559680000,Utilities—Regulated Electric
WING,11.76,2.15,-0.74,5391171584,Restaurants
PCRX,-3.70,3.51,1.81,1424073600,Drug Manufacturers—Specialty & Generic
RDCM,160,0.23,-11.31,130868784,Telecom Services
SR,"-2,000",3.65,-2.99,2976283392,Utilities—Regulated Gas
MCS,20.69,0.69,-4.2,491201216,Entertainment
RGEN,8.16,4.77,4.1,8865809408,Medical Instruments & Supplies
SRDX,213.04,96.57,8.96,453560064,Medical Devices
ATEX,81.36,48.30,20.88,597701120,Telecom Services
SMG,-17.02,3.61,-10.13,2902152448,Agricultural Inputs
VRSK,7.86,3.35,5.64,34261180416,Consulting Services
ARDX,33.33,40.61,4.48,888881088,Biotechnology
WWE,-2.15,2.95,12.03,8370224640,Entertainment
ICPT,75,6.35,-4.3,775124096,Biotechnology
GRMN,1.40,3.47,-0.03,20140748800,Scientific & Technical Instruments
EDIT,26.32,54.06,6.59,636734272,Biotechnology
YUM,14.63,3.57,-3.27,35009564672,Restaurants
CDW,9.40,4.35,11.07,27045523456,Information Technology Services
RITM,82.35,19.47,0.78,4490052096,REIT—Mortgage
XYL,15.29,2.98,-11.05,21922662400,Specialty Industrial Machinery
OSW,7.14,5.89,-9.9,1116051200,Leisure
WAT,8.11,0.96,2.06,16206605312,Diagnostics & Research
EXC,2.50,9.89,-0.75,37609328640,Utilities—Regulated Electric
DNOW,-7.41,0.14,1.92,1266754560,Oil & Gas Equipment & Services
MTRN,1.47,9.46,-2.02,2103096320,Other Industrial Metals & Mining
DT,22.73,1.83,-2.66,13705441280,Software—Application
PSN,28.57,21.08,11.96,5700499456,Information Technology Services
BWA,18.42,2.85,-12.58,9489492992,Auto Parts
ABC,3.18,5.65,-3.95,36149702656,Medical Distribution
HUM,0.68,0.34,-0.58,60283232256,Healthcare Plans
AVA,53.33,4.59,-10.88,2500090368,Utilities—Diversified
NVRI,114.29,4.92,-18.38,575831808,Waste Management
SPNS,0,1.19,5.93,1568130560,Software—Application
BG,42.53,6.99,4.15,16306996224,Farm Products
LPX,-14.06,8.56,-8.28,3985326080,Building Products & Equipment
RDWR,-28.57,5.19,8.79,711504640,Software—Infrastructure
VOYA,12.68,8.75,-3.08,7029080576,Financial Conglomerates
LFUS,-6.02,1.11,-12.88,6156166144,Electronic Components
JBT,-17.80,27.40,-10.03,3347436800,Specialty Industrial Machinery
GPOR,-13.15,26.81,12.42,2216402688,Oil & Gas E&P
PRU,-3.29,0.29,-1.8,34445070336,Insurance—Life
SKY,14.10,0.37,-3.71,5778346496,Residential Construction
FLS,30,10.12,3.79,5218102272,Specialty Industrial Machinery
AIZ,49.62,4.30,3.59,7612999168,Insurance—Specialty
WTI,-33.33,0.45,-7.21,641586752,Oil & Gas E&P
KAI,19.81,6.02,-4.08,2640265728,Specialty Industrial Machinery
ALL,-15.40,0.59,-6.24,29141960704,Insurance—Property & Casualty
FE,2.17,3.88,-6.92,19597512704,Utilities—Regulated Electric
STE,7.53,7.75,1.78,21674614784,Medical Devices
MOS,-2.80,6.72,-6.2,11829167104,Agricultural Inputs
BXC,-11.82,8.71,-8.59,739095616,Industrial Distribution
UNM,10.16,1.41,0.99,9622793216,Insurance—Life
PAYC,1.25,0.74,-21.5,15024462848,Software—Application
ANDE,43.40,3.20,6.85,1738575744,Food Distribution
EXEL,40.91,4.74,12.36,6956624896,Biotechnology
NVRO,-1.47,0.48,-21.31,694228288,Medical Devices
BLKB,5.38,0.59,-1.77,3787069440,Software—Application
MATX,0,0.19,-4.99,3130849024,Marine Shipping
LMAT,15.63,3.78,-7.98,1212893696,Medical Instruments & Supplies
VFC,-15.38,1.24,-2.14,6871297536,Apparel Manufacturing
MLNK,-50,2.38,-22.75,1388825600,Software—Application
SEDG,2.75,0.21,-32.1,7324800512,Solar
DENN,-17.65,3.27,-18.31,469780928,Restaurants
TEX,45.96,11.68,-2.74,3883587840,Farm & Heavy Construction Machinery
CDLX,44.19,10.30,20.0,622449280,Advertising Agencies
MSTR,226.39,3.56,-19.91,4624349184,Software—Application
PEN,53.57,3.28,-15.83,9298222080,Medical Devices
INSP,19.61,9.76,-23.29,5821376512,Medical Devices
AFL,11.27,14.47,3.54,45594259456,Insurance—Life
SBUX,5.26,1.31,-3.86,104540659712,Restaurants
CMBM,-85.71,22.14,-46.4,202348320,Communication Equipment
OMCL,103.57,4.81,-9.85,2036348544,Health Information Services
PRTS,0,0.56,-5.54,234909616,Internet Retail
VRTX,1.04,3.47,0.05,89749954560,Biotechnology
RIGL,50,3.34,-14.49,188313120,Biotechnology
MMYT,150,31.43,24.46,4300387840,Travel Services
TGH,4.35,0.40,-4.15,1539792128,Rental & Leasing Services
MOFG,-32.39,6.43,-13.17,318878080,Banks—Regional
SYY,0.75,0.63,-8.63,33350365184,Food Distribution
ECL,2.48,0.37,-1.07,48284753920,Specialty Chemicals
IPGP,5.65,1.04,-5.8,4809645056,Semiconductor Equipment & Materials
QURE,-148.48,98.56,-15.13,320093856,Biotechnology
CVLT,10.77,0.36,-8.21,2966368512,Software—Application
WSO,-9.24,7.01,-1.72,14773309440,Industrial Distribution
PEG,14.75,19.52,-4.73,28404408320,Utilities—Regulated Electric
SXC,26.32,43.81,2.89,850125376,Coking Coal
MAR,3.20,0.46,1.75,58622054400,Lodging
MO,0,0.16,-3.74,74622353408,Tobacco
NBIX,23.38,0.98,4.27,10985894912,Drug Manufacturers—Specialty & Generic
INCY,13.79,3.74,-0.98,12945563648,Biotechnology
SSTK,2.88,2.62,-19.22,1372794496,Internet Content & Information
OSK,71.34,8.96,1.42,6231684096,Farm & Heavy Construction Machinery
IQV,2.53,0.66,0.53,36029251584,Diagnostics & Research
HWM,2.33,2.40,-1.67,19064619008,Aerospace & Defense
PFE,19.64,2.03,0.92,187276492800,Drug Manufacturers—General
IGT,32.35,2.56,-1.25,6072883712,Gambling
AME,3.29,0.16,0.59,34090004480,Specialty Industrial Machinery
UBER,"1,900",0.97,-9.29,93981491200,Software—Application
ZBRA,-0.60,7.41,10.16,12143071232,Communication Equipment
UTL,-7.41,3.40,-6.28,687310656,Utilities—Diversified
ETN,4.74,2.21,7.45,85098717184,Specialty Industrial Machinery
LEA,3.74,2.39,-8.55,7883847168,Auto Parts
IDXX,9.88,1.70,-7.77,36298829824,Diagnostics & Research
MRK,5.07,4.50,-0.61,261237686272,Drug Manufacturers—General
JBLU,12.50,0.04,-16.04,1532949888,Airlines
